nct_id;url_link;lead_sponsor;overall_status;results_reported;is_overdue;completion_date;results_date;download_date;brief_title;population_type
NCT03246828;https://clinicaltrials.gov/show/NCT03246828;University of Oxford;Recruiting;False;True;2018-08-01;No;2019-09-18;Glucagon in MODY (Maturity Onset Diabetes of the Young);2-no result and overdue
NCT03249207;https://clinicaltrials.gov/show/NCT03249207;University of Manchester;Recruiting;False;False;2022-10-01;No;2019-09-18;SC IL-1Ra in SAH - Phase III Trial (SCIL);3-no result and not yet overdue
NCT03248518;https://clinicaltrials.gov/show/NCT03248518;University of Aberdeen;Enrolling by invitation;False;False;2020-04-01;No;2019-09-18;Lessening the Impact of Fatigue in Inflammatory Rheumatic Diseases;3-no result and not yet overdue
NCT03241576;https://clinicaltrials.gov/show/NCT03241576;University of Liverpool;Completed;False;True;2017-04-01;No;2019-09-18;Provision of Small vs. Large Portion Sizes and Later Food Intake;2-no result and overdue
NCT03242876;https://clinicaltrials.gov/show/NCT03242876;University of Leeds;Completed;False;True;2017-09-01;No;2019-09-18;The Effects of Citric and Malic Acid Found in Pomegranate Juice on Glycaemic Response to White Bread.;2-no result and overdue
NCT02380053;https://clinicaltrials.gov/show/NCT02380053;University of Dundee;Completed;False;False;2019-04-30;No;2019-09-18;Chronic Beta-blockade and Cardiopulmonary Exercise in COPD;3-no result and not yet overdue
NCT02389439;https://clinicaltrials.gov/show/NCT02389439;University of Oxford;Completed;False;True;2015-12-01;No;2019-09-18;Efficacy and Safety of Pyronaridine-artesunate for the Treatment in Uncomplicated Falciparum Malaria;2-no result and overdue
NCT02385045;https://clinicaltrials.gov/show/NCT02385045;Imperial College London;Unknown status;False;True;2015-10-01;No;2019-09-18;i-Scan for the Detection of Helicobacter Pylori;2-no result and overdue
NCT02385513;https://clinicaltrials.gov/show/NCT02385513;University of Oxford;Completed;False;True;2017-01-20;No;2019-09-18;PCV10 Immunogenicity Study Nepal 2015;2-no result and overdue
NCT02384486;https://clinicaltrials.gov/show/NCT02384486;University of Nottingham;Completed;False;True;2015-12-01;No;2019-09-18;Efficacy of Training Programme to Reduce Stress;2-no result and overdue
NCT02380027;https://clinicaltrials.gov/show/NCT02380027;University College London;Completed;False;True;2017-12-31;No;2019-09-18;PRostate Evaluation for Clinically Important Disease: Sampling Using Image-guidance Or Not?;2-no result and overdue
NCT02380508;https://clinicaltrials.gov/show/NCT02380508;University of Oxford;Completed;False;True;2016-11-01;No;2019-09-18;Heterologous Effects of BCG in Healthy UK Adults;2-no result and overdue
NCT02384174;https://clinicaltrials.gov/show/NCT02384174;University of Dundee;Withdrawn;False;False;2017-04-01;No;2019-09-18;Resistant Starch and Non-starch Polysaccharide (Dietary Fibre) Intake and the Colonic Microbiome in Older People;3-no result and not yet overdue
NCT03028220;https://clinicaltrials.gov/show/NCT03028220;Imperial College London;Completed;True;True;2017-02-01;2018-08-10;2019-09-18;Impact on Hypoglycaemia Awareness of Real Time CGM and Intermittent Continuous Glucose Data;1-result posted and overdue
NCT03021434;https://clinicaltrials.gov/show/NCT03021434;London School of Hygiene and Tropical Medicine;Completed;False;True;2017-05-25;No;2019-09-18;Trial of Low-cost Microbiological Water Test Kits;2-no result and overdue
NCT03028766;https://clinicaltrials.gov/show/NCT03028766;University of Birmingham;Recruiting;False;False;2019-12-01;No;2019-09-18;WEE1 Inhibitor With Cisplatin and Radiotherapy: A Trial in Head and Neck Cancer;3-no result and not yet overdue
NCT03022214;https://clinicaltrials.gov/show/NCT03022214;University of Aberdeen;Completed;False;True;2018-02-28;No;2019-09-18;ADAPT: Efficacy of a Dietary Supplement During and After Exercise;2-no result and overdue
NCT03027193;https://clinicaltrials.gov/show/NCT03027193;University of Oxford;Recruiting;False;False;2019-09-01;No;2019-09-18;A Study to Determine the Safety and Immunogenicity of a Candidate MAP Vaccines ChAdOx2 HAV and MVA in Healthy Adult Volunteers;3-no result and not yet overdue
NCT00257855;https://clinicaltrials.gov/show/NCT00257855;University College London Hospitals;Completed;False;True;2009-01-01;No;2019-09-18;A Randomised Controlled Trial of Neuroprotection With Lamotrigine in Secondary Progressive Multiple Sclerosis;2-no result and overdue
NCT00251784;https://clinicaltrials.gov/show/NCT00251784;University of Cambridge;Completed;False;True;Not given;No;2019-09-18;Healthy Volunteer Study of Sildenafil Effects Upon Vision;2-no result and overdue
NCT03522727;https://clinicaltrials.gov/show/NCT03522727;University of Manchester;Completed;False;True;2018-07-25;No;2019-09-18;Using Implementation Intentions to Self-incentivise Weight-loss;2-no result and overdue
NCT03521375;https://clinicaltrials.gov/show/NCT03521375;University of Bristol;Active, not recruiting;False;False;2019-03-01;No;2019-09-18;VIdeo Assisted Thoracoscopic Lobectomy Versus Conventional Open LobEcTomy for Lung Cancer;3-no result and not yet overdue
NCT03529669;https://clinicaltrials.gov/show/NCT03529669;University of Oxford;Recruiting;False;False;2020-05-01;No;2019-09-18;Cytosponge™ for Post‐Chemoradiation Surveillance of Oesophageal Cancer;3-no result and not yet overdue
NCT03523637;https://clinicaltrials.gov/show/NCT03523637;University of Leeds;Recruiting;False;False;2018-09-30;No;2019-09-18;Interoceptive Exposure as a Treatment Option for Disabling Fear of Pain;3-no result and not yet overdue
NCT03524196;https://clinicaltrials.gov/show/NCT03524196;University of Manchester;Active, not recruiting;False;False;2019-05-01;No;2019-09-18;Service-user Experiences of Text-based Conversations With a Computer About Their Difficulties;3-no result and not yet overdue
NCT03526406;https://clinicaltrials.gov/show/NCT03526406;University of Reading;Active, not recruiting;False;False;2018-09-01;No;2019-09-18;Investigation of the Acute and Chronic Cognitive and Mood Effects of CP9700 in Humans;3-no result and not yet overdue
NCT03522896;https://clinicaltrials.gov/show/NCT03522896;University of Leeds;Completed;False;True;2018-06-27;No;2019-09-18;Effect of Orange Juice on Glycemic Response;2-no result and overdue
NCT03520673;https://clinicaltrials.gov/show/NCT03520673;Cardiff University;Recruiting;False;False;2019-10-31;No;2019-09-18;Primary Care Management of Lower Urinary Tract Symptoms in Men;3-no result and not yet overdue
NCT03774212;https://clinicaltrials.gov/show/NCT03774212;University of Edinburgh;Completed;False;False;2019-03-18;No;2019-09-18;Sleep Headphones and HDU: a Novel Intervention and Sound Evaluation;3-no result and not yet overdue
NCT03770442;https://clinicaltrials.gov/show/NCT03770442;University of Liverpool;Not yet recruiting;False;False;2019-08-01;No;2019-09-18;Muscle Wasting in the Critically Ill;3-no result and not yet overdue
NCT03773783;https://clinicaltrials.gov/show/NCT03773783;University of Birmingham;Recruiting;False;False;2019-07-01;No;2019-09-18;Study to Compare Two Functional Appliances for Class II Malocclusions;3-no result and not yet overdue
NCT03773016;https://clinicaltrials.gov/show/NCT03773016;University of Nottingham;Enrolling by invitation;False;False;2019-04-12;No;2019-09-18;Touchscreen Technology and Art for People With Dementia in Care Homes;3-no result and not yet overdue
NCT03777488;https://clinicaltrials.gov/show/NCT03777488;London School of Hygiene and Tropical Medicine;Not yet recruiting;False;False;2020-01-31;No;2019-09-18;Pharmacokinetics of Tranexamic Acid After Oral, Intramuscular or Intravenous Administration: a Prospective, Randomised, Cross-over Trial in Healthy Volunteers.;3-no result and not yet overdue
NCT03770676;https://clinicaltrials.gov/show/NCT03770676;Newcastle University;Recruiting;False;False;2019-05-01;No;2019-09-18;Investigating the Sensory Attributes of Selenium-fortified Biscuits and Their Effects on Selenium-status;3-no result and not yet overdue
NCT03775109;https://clinicaltrials.gov/show/NCT03775109;Imperial College London;Recruiting;False;False;2019-12-01;No;2019-09-18;IL-1 Signal Inhibition in Alcoholic Hepatitis;3-no result and not yet overdue
NCT03775460;https://clinicaltrials.gov/show/NCT03775460;London School of Hygiene and Tropical Medicine;Not yet recruiting;False;False;2022-04-01;No;2019-09-18;Methotrexate and Prednisolone Study in Erythema Nodosum Leprosum;3-no result and not yet overdue
NCT03775915;https://clinicaltrials.gov/show/NCT03775915;University of Oxford;Recruiting;False;False;2020-12-01;No;2019-09-18;Neurofeedback for Stroke Rehabilitation;3-no result and not yet overdue
NCT02366897;https://clinicaltrials.gov/show/NCT02366897;University of Edinburgh;Unknown status;False;True;2016-02-01;No;2019-09-18;Extrapyramidal Side-Effects in Antipsychotic Drug Therapeutics;2-no result and overdue
NCT02362217;https://clinicaltrials.gov/show/NCT02362217;University of Oxford;Completed;False;True;2016-08-01;No;2019-09-18;A Study to Assess the Safety of HIV and Hep C Vaccine Candidates When Given Separately or in Combination;2-no result and overdue
NCT02362932;https://clinicaltrials.gov/show/NCT02362932;London School of Hygiene and Tropical Medicine;Completed;False;False;2018-09-05;No;2019-09-18;The Effect of an Urban Sanitation Intervention on Child Health;3-no result and not yet overdue
NCT02369081;https://clinicaltrials.gov/show/NCT02369081;University of Cambridge;Unknown status;False;True;2015-07-01;No;2019-09-18;Optimum Treatment for Drug-Resistant Hypertension;2-no result and overdue
NCT02365987;https://clinicaltrials.gov/show/NCT02365987;King's College London;Completed;False;True;2015-06-01;No;2019-09-18;The Acute Effects of Interesterification of Commercially Used Fats on Postprandial Lipaemia and Satiety;2-no result and overdue
NCT01821547;https://clinicaltrials.gov/show/NCT01821547;University of Oxford;Completed;False;True;2014-04-01;No;2019-09-18;New Methods to Measure the Immune Response to Hepatitis B Vaccine;2-no result and overdue
NCT01829542;https://clinicaltrials.gov/show/NCT01829542;University of Reading;Completed;False;True;2012-08-01;No;2019-09-18;Dose-dependent Effects of Blueberry Polyphenols on Endothelial Function in Healthy Individuals;2-no result and overdue
NCT01822457;https://clinicaltrials.gov/show/NCT01822457;Imperial College London;Completed;False;True;2015-12-01;No;2019-09-18;"Effect of Nike FuelBand on Exercise and Function in Claudicants; a Randomised Controlled Trial";2-no result and overdue
NCT01829490;https://clinicaltrials.gov/show/NCT01829490;University of Oxford;Completed;False;True;2016-04-01;No;2019-09-18;Safety Study of ChAdOx1 85A Vaccination With and Without MVA85A Boost in Healthy Adults;2-no result and overdue
NCT01828463;https://clinicaltrials.gov/show/NCT01828463;University of Liverpool;Completed;False;True;2013-10-01;No;2019-09-18;Dose Response Study of Nitisinone in Alkaptonuria;2-no result and overdue
NCT01827579;https://clinicaltrials.gov/show/NCT01827579;University College London;Active, not recruiting;False;False;2020-07-01;No;2019-09-18;Infusion of Depleted T Cells Following Unrelated Donor Stem Cell Transplant (ICAT);3-no result and not yet overdue
NCT01821144;https://clinicaltrials.gov/show/NCT01821144;Queen Mary University of London;Unknown status;False;True;2014-02-01;No;2019-09-18;A School-based Education Programme to Reduce Salt Intake in Children and Their Families;2-no result and overdue
NCT01826656;https://clinicaltrials.gov/show/NCT01826656;University College London;Withdrawn;False;False;2014-12-01;No;2019-09-18;Bone Healing in Healthy and Post-menopausal Osteoporotic Women;3-no result and not yet overdue
NCT02181075;https://clinicaltrials.gov/show/NCT02181075;University of Oxford;Completed;True;True;2017-03-01;2018-11-22;2019-09-18;Targeted Chemotherapy Using Focused Ultrasound for Liver Tumours;1-result posted and overdue
NCT02183883;https://clinicaltrials.gov/show/NCT02183883;University College London;Recruiting;False;False;2023-11-01;No;2019-09-18;Deciphering Afatinib Response and Resistance With INtratumour Heterogeneity;3-no result and not yet overdue
NCT02181088;https://clinicaltrials.gov/show/NCT02181088;University of Oxford;Completed;False;True;2015-10-01;No;2019-09-18;A Phase Ia Clinical Trial to Assess the Safety and Immunogenicity of New Plasmodium Falciparum Malaria Vaccine Candidates ChAd63 RH5 Alone and With MVA RH5;2-no result and overdue
NCT02188342;https://clinicaltrials.gov/show/NCT02188342;University of Nottingham;Completed;False;True;2017-04-01;No;2019-09-18;Assessing The Effectiveness of a Preoperative High Intensity Interval Training Programme In Older Colorectal Cancer Patients;2-no result and overdue
NCT02181777;https://clinicaltrials.gov/show/NCT02181777;King's College London;Unknown status;False;True;2015-12-01;No;2019-09-18;Group Training for Social Skills in Psychosis;2-no result and overdue
NCT03076736;https://clinicaltrials.gov/show/NCT03076736;University of Exeter;Completed;False;False;2018-09-27;No;2019-09-18;Singing for People With Aphasia;3-no result and not yet overdue
NCT03075514;https://clinicaltrials.gov/show/NCT03075514;University of Liverpool;Completed;False;False;2019-03-05;No;2019-09-18;Ketogenic Diets as an Adjuvant Therapy in Glioblastoma;3-no result and not yet overdue
NCT03079154;https://clinicaltrials.gov/show/NCT03079154;University of Sussex;Completed;False;True;2017-09-28;No;2019-09-18;The Influence of Mindfulness on the Link Between Consumer Culture Values and Well-being;2-no result and overdue
NCT03071588;https://clinicaltrials.gov/show/NCT03071588;King's College London;Active, not recruiting;False;True;2018-07-01;No;2019-09-18;Assessment of a New Protocol for Indirect Pulp Capping Procedures;2-no result and overdue
NCT03077295;https://clinicaltrials.gov/show/NCT03077295;University of Aberdeen;Completed;False;False;2019-04-05;No;2019-09-18;The Big Breakfast Study;3-no result and not yet overdue
NCT03075345;https://clinicaltrials.gov/show/NCT03075345;University of Sheffield;Withdrawn;False;False;2017-10-01;No;2019-09-18;Acceptance and Commitment Therapy in the Treatment of Obesity: Pilot.;3-no result and not yet overdue
NCT03070613;https://clinicaltrials.gov/show/NCT03070613;University of Oxford;Unknown status;False;True;2018-03-01;No;2019-09-18;Investigating the Use of Fluorescent Lectins to Identify Dysplasia and Cancer During Endoscopy and Surgery;2-no result and overdue
